xs,ys,zs
15.824508119876635,9.200070164521973,42.88245030378652
15.162064324341168,6.752994906117451,43.19464120440366
14.321157382518797,4.381643683791745,43.06653355496722
13.32720601264609,2.1801252644569673,42.54545119295326
12.212497937827179,0.21982176585862878,41.701313794965124
11.013230320630324,-1.4556491164653038,40.61598548467578
9.766342376920761,-2.830520163945285,39.37244316194293
8.506656122834157,-3.912886698121892,38.04594181255524
7.264701840738551,-4.72833155543476,36.698400728529045
6.06539850112122,-5.312961117720677,35.376155191555284
4.92756253923703,-5.707224712972439,34.110420868597124
3.864083814016083,-5.9512472755534285,32.919468877045134
2.8825507050591317,-6.081827203411354,31.811545459387606
1.9861129142120832,-6.130878661890467,30.787819789053327
1.1744137566018282,-6.124939124126911,29.844942462420796
0.44447846852895434,-6.0853569909657,28.9770457192908
-0.20850507742051116,-6.028846178905974,28.17717980839935
-0.7905391875690574,-5.9681882882202375,27.43826487330223
-1.3083040976341755,-5.9129471416449215,26.753667216337547
-1.76876840203525,-5.870123493107286,26.11750624142291
-2.178903911142454,-5.844719212948211,25.52478123947069
-2.54548544132303,-5.840204659201233,24.971386139340233
-2.87495736311085,-5.858895537506206,24.454060830347466
-3.1733511805503856,-5.902250821380501,23.970311776654608
-3.446241144633397,-5.971104471974726,23.51832270769055
-3.69872747736753,-6.065842834072239,23.09686770017868
-3.9354390130380006,-6.18653790735669,22.705233234252674
-4.16054890246987,-6.333044845231713,22.343152090257654
-4.377798496746054,-6.505070320402571,22.010749651811693
-4.590525679111706,-6.702216928907891,21.708501829296733
-4.8016948040913245,-6.9240075987457885,21.437203074700676
-5.013926083556771,-7.169893001723493,21.197942581802273
-5.229522775373443,-7.439244202815782,20.99208658852213
-5.450494918117677,-7.73133218871931,20.821264609108145
-5.67857864517784,-8.045295474497792,20.687357350032173
-5.915250328109835,-8.380096683672054,20.592483960263106
-6.161734963666056,-8.734468833680658,20.53898610961972
-6.419008350667516,-9.106852046871394,20.52940617009158
-6.687792720287904,-9.495321568188954,20.56645650090685
-6.968545605078009,-9.897508333498852,20.65297653063293
-7.2614418779200935,-10.310513931242493,20.791874028547213
-7.566349083252334,-10.730822669834376,20.986046724637887
-7.882796441910538,-11.154214632486141,21.238280361196242
-8.209938260968098,-11.575685081260868,21.551119458135823
-8.546512942997374,-11.989377341458894,21.926707700642954
-8.890799382843527,-12.388538280474918,22.366596092539385
-9.240573272606666,-12.76550753750776,22.871519059735157
-9.593066699096775,-13.111753501189522,23.44114172403555
-9.94493537930605,-13.41797028130819,24.07378573304579
-10.292238869506265,-13.674250050196799,24.76614634123605
-10.630439987575318,-13.870343492945084,25.513019697095118
-10.954430338112296,-13.996017006618755,26.307066002861678
-11.258589004962943,-14.041508111939306,27.138640485665757
-11.536880915660578,-13.99806995839395,27.99572863233483
-11.782999819933917,-13.858582041411012,28.86402321130123
-11.990558042081625,-13.61818836756509,29.72717640924068
-12.153321074629972,-13.274908394050293,30.567249394899132
-12.265479806572003,-12.830153248361203,31.36536309302911
-12.321947150750923,-12.289073785284279,32.102528715168006
-12.318659814204258,-11.660671627304053,32.76060745147399
-12.252860995514238,-10.957621873994274,33.3233205205622
-12.123337083362241,-10.19578659152416,33.777209738913385
-11.930582034178432,-9.393438114947616,34.11244113196729
-11.67686764225535,-8.570253930257918,34.323354167111326
-11.366206271055608,-7.746181694310711,34.40868751951587
-11.00420381338112,-6.940295234632033,34.37145481287649
-10.59781295550621,-6.169764408799302,34.21849234588636
-10.15500810083552,-5.449042577241801,33.959745246861516
-9.684411548476149,-4.789339538861436,33.6073895562646
-9.194904347514678,-4.198403461717888,33.17489982819625
-8.695254258934998,-3.680592337818362,32.676164432205965
-8.193788066823334,-3.237182027493986,32.124727988807216
-7.698127462890399,-2.8668387374832385,31.53320932801588
-7.214998590349683,-2.5661793925070104,30.912911535404675
-6.750116670565416,-2.3303510723643597,30.273613991750658
-6.308140110745311,-2.153575964559247,29.623518122809035
-5.892683696126705,-2.029626407003519,28.96930948370945
-5.506377967214386,-1.9522118010219272,28.316297464156698
-5.15096135059514,-1.915273149134526,27.66859797127247
-4.827392530449079,-1.9131908080580242,27.02933144304888
-4.535972358209974,-1.9409168813911202,26.400816403624198
-4.276466810528088,-1.9940462384658435,25.78474608337527
-4.048224753321864,-2.068840374594565,25.18234163090623
-3.850286315449134,-2.1622171144103186,24.594479887761015
-3.6814793953452525,-2.271717218117621,24.02179665882087
-3.5405031776224893,-2.395456782246891,23.464768143235627
-3.4259985380849294,-2.5320722424257123,22.923774000349557
-3.3366059085190076,-2.6806629485393665,22.399145705768994
-3.2710116125210433,-2.840734754362825,21.89120364812458
-3.2279839267052215,-3.0121468448743034,21.400286010525228
-3.2064002185221296,-3.195063083214322,20.92677199862582
-3.2052665049913487,-3.3899084504748087,20.471101499104574
-3.223730699539695,-3.5973306278140575,20.033792822236396
-3.261090692367131,-3.8181663879144168,19.615459819480137
-3.3167982619218597,-4.053412183459988,19.21682937478997
-3.3904596540756726,-4.304198112263986,18.838760040213852
-3.481833499894504,-4.571764275790954,18.482262410369145
-3.590826577484149,-4.857438408860863,18.148521691975297
-3.71748776062182,-5.162613526131891,17.838922807820616
-3.862000337172827,-5.488724191837176,17.5550782624982
-4.024672722639262,-5.837219862638562,17.29885887203261
-4.205927436639192,-6.209533572000611,17.072427301487597
-4.406288050175334,-6.607044014566032,16.878274141549017
-4.626363646614404,-7.031028851894558,16.719255961077554
-4.866830167142419,-7.482606804659941,16.598634367382637
-5.128407830894171,-7.962665838687771,16.520114554062385
-5.411833631673531,-8.471774524488039,16.48788107732474
-5.717827720954982,-9.01007350281875,16.506627631908284
-6.047052299141359,-9.57714399912589,16.58157635338788
-6.400061469139812,-10.17185060878279,16.718480618434246
-6.77724038310411,-10.792156277768093,16.923603431851774
-7.1787319725705085,-11.434908736199711,17.20366130178889
-7.604349648933429,-12.095599866833197,17.565721104350008
-8.053474670723405,-12.76810291873496,18.017035028506914
-8.524937495524561,-13.444397444913998,18.564796638788852
-9.016883490463504,-14.11429865958374,19.21579999126117
-9.526625007375529,-14.765216753345168,19.975984471124953
-10.050484181972493,-15.381982455781223,20.849851796897433
-10.583634009353366,-15.946787145363825,21.839749963066254
-11.119949322954412,-16.439297591880308,22.945033419267194
-11.651884149847001,-16.837014338031274,24.161130939242092
-12.170397168665428,-17.11594477027479,25.478582982053037
-12.664951928826364,-17.25165178793451,26.882147631633543
-13.123621914737178,-17.220710735144024,28.350114160168296
-13.533330796777863,-17.00255596914214,29.853997583427468
-13.88025331401429,-16.58162278352121,31.358803611088764
-14.150390260964983,-15.94959610614662,32.824035564708076
-14.330310845483147,-15.107480286351215,34.20554863026474
-14.408027789569955,-14.067131075103145,35.458235534249795
-14.373938118123274,-12.851875115965822,36.539360547047444
-14.221731817907528,-11.49591396409013,37.4121763774451
-13.94915003252579,-10.042380341820543,38.04931168744892
-13.558473063455265,-8.540162973883938,38.43536324546208
-13.056642054498132,-7.039885429435412,38.56820780409484
-12.45496639199186,-5.589633510584857,38.45876634352778
-11.76843310385116,-4.231101342375668,38.12925802032475
-11.014699927703612,-2.9967353749135146,37.61028503995632
-10.212903472424602,-1.9082239618161998,36.93730014711475
-9.382435521363762,-0.976383885132347,36.147067423449165
-8.54183035774062,-0.20222669839387375,35.2746337237293
-7.7078699918059455,0.42118244041801123,34.351133103832304
-6.89496474858355,0.9065076986637746,33.40252418901736
-6.114817503858817,1.2699447600435831,32.44917548263021
-5.376341277468577,1.5293042736324145,31.50610116803198
-4.685776722358478,1.7025111952228014,30.583612832959176
-4.04694793060035,1.8065484119932407,29.688172005422857
-3.461598296340991,1.856802369911743,28.823278384463777
-2.929758229715717,1.8667329367433674,27.990286510746845
-2.450109113069809,1.847781025625147,27.189094807664173
-2.020320099200313,1.809435153353119,26.418688997845354
-1.63734457394497,1.7593932578121916,25.67754618018763
-1.2976707907692537,1.703772753632994,24.963918693520885
-0.9975264363290289,1.647336685798479,24.276021620599703
-0.7330401241162781,1.593715650122799,23.612147505042124
-0.5003645466923704,1.5456137742464926,22.97072895590293
-0.29576671459848414,1.5049929472423007,22.350365911293878
-0.11569074841440566,1.4732332806388755,21.74983038424467
0.04320165449092245,1.4512700798268496,21.168058013288604
0.1840084970245152,1.4397088910007005,20.604132878759813
0.30957853642213373,1.4389208260224178,20.05726984157515
0.42251276538216215,1.4491206055386048,19.52679704493381
0.5251735493978065,1.470429763605112,19.01214008728961
0.6196991708185371,1.5029273288875447,18.512808619342522
0.7080219866254378,1.5466901019185713,18.028385641659778
0.7918887981547511,1.6018244229779335,17.558519502583255
0.8728823606370694,1.6684910931687102,17.10291845562103
0.9524432338902334,1.7469248848621448,16.661347584850688
1.0318913989874245,1.8374498637559444,16.233627912629736
1.1124472454642764,1.940491546660816,15.819637543304705
1.1952516755839304,2.0565867378312794,15.419314754784063
1.2813851818086652,2.18639172164635,15.032663017717738
1.3718858357924337,2.3306893389960464,14.659757994572674
1.467766186112795,2.4903953361389757,14.300756645775431
1.570029101115413,2.6665642444841984,13.955908646676978
1.6796826154522915,2.8603949232737613,13.625570397708444
1.7977538462344385,3.073235769141143,13.310221991461068
1.925302038525109,3.306589460601541,13.010487585192388
2.063430780732752,3.562116954082791,12.727159715585925
2.2132993980677558,3.841640272062715,12.461228183647492
2.3761334854672516,4.14714341242054,12.213914229007106
2.5532344781625804,4.480770448345478,11.986710799832359
2.74598807518087,4.8448195648085886,11.781429798775306
2.955871224143642,5.241731372850971,11.600257233555643
3.184457239014375,5.674069336389369,11.445817202433725
3.4334184487518744,6.144489515482247,11.321245569374163
3.7045255554249117,6.655696051970553,11.230273986645146
3.999642605079476,7.210377877190317,11.177324540557976
4.32071613229056,7.811120993408506,11.167614640624624
4.669756618402355,8.460289373146267,11.207270723034101
5.048809893876746,9.15986606623631,11.303447735789272
5.459915511112703,9.91124458822572,11.46444900889377
5.905048418824005,10.714959255754822,11.699837734443427
6.386039502517087,11.57034213732527,12.020526594175408
6.904469765997905,12.475094199942188,12.438825769374722
7.461532209392333,13.424759827930545,12.968421393420265
8.057854971246154,14.412098308961314,13.624246373452346
8.69327930501767,15.42635470412257,14.422193702721895
9.366586844928161,16.452447781998007,15.37860989768241
10.075172938635145,17.47011676914877,16.50949518132852
10.814667321686507,18.453103833460638,17.829331421915725
11.57851097286392,19.36849676623715,19.34946494300738
12.357509552201243,20.176414949360108,21.075998236334936
13.13940009191713,20.830284979206,23.00720376803082
13.908488580646017,21.278005602106532,25.13057612724183
14.645440282792068,21.46431903775837,27.4197926412865
15.327328158288697,21.334649769617535,29.832050798326257
15.928060319421581,20.840498834035348,32.30646178514576
16.419304170882956,19.946158014924137,34.76433567448942
16.771989555287075,18.63603958524093,37.11219119692613
16.95839455828246,16.92138343358228,39.248043670459886
16.954693445812442,14.844681973521954,41.07089331315545
16.743692298583394,12.48010526191203,42.49240291011002
16.317333594916256,9.928740859353141,43.448760948091255
15.678474321359944,7.308627590578412,43.91008826140107
14.841489648281792,4.741082212103159,43.88488750750217
13.83144890466393,2.3361174549149846,43.41812478340291
12.681915759689035,0.18020622889213556,42.58328228755906
11.431744806609345,-1.6710354081026781,41.47043975109167
10.121466785138143,-3.194231350694514,40.17339461944767
8.789896971554878,-4.394415130218759,38.77866711974598
7.471465761377514,-5.297904713649105,37.35817550521371
6.194528713874853,-5.944118545274273,35.966001827738964
4.9806639879599395,-6.378133630388616,34.63857842891939
3.8447842261250837,-6.644997579206395,33.39709413738738
2.7958060455919362,-6.786054227477723,32.25090781799153
1.8376200182849702,-6.837040822970893,31.201051192136728
0.9701539341593838,-6.827493572243439,30.243280326021214
0.1903891835191015,-6.780981908858123,29.37045484223063
-0.5067479257186209,-6.7157812875541625,28.574234555497483
-1.1276512619021752,-6.645713552979878,27.846191802272845
-1.6794574910099456,-6.580990837532658,27.178474339648808
-2.169610825662217,-6.528978103400669,26.564149372613993
-2.605547553436062,-6.494840693018768,25.997336924582875
-2.9944768673943325,-6.482072624853679,25.47321411158077
-3.3432364431402672,-6.49291591752244,24.987947656503856
-3.6582043905784847,-6.52868678998144,24.538592623681964
-3.9452526305187803,-6.590025278697899,24.122981065206584
-4.209729895336692,-6.677083217421568,23.739614305857206
-4.45646522754518,-6.789663115470329,23.3875659606603
-4.689785016337694,-6.927318003422258,23.066398552297887
-4.913538315046151,-7.089420124848188,22.776094024666662
-5.131126496026354,-7.275204545239696,22.51699697117781
-5.345534300947689,-7.4837923209771215,22.289768610017408
-5.559360102950632,-7.7141967753823515,22.095349166717764
-5.774843770193804,-7.965315610272563,21.934926182235113
-5.99389095420168,-8.235910991692688,21.809906233251002
-6.21809295795078,-8.52457935211753,21.721887557937368
-6.448741597367455,-8.829712426248484,21.672631085156127
-6.686838680255558,-9.149450973216434,21.66402735227442
-6.933099909551646,-9.481632733262796,21.698056769497317
-7.187953191922761,-9.823736426344146,21.776740665908687
-7.451531515364899,-10.172824030027153,21.902080568372384
-7.723660766831125,-10.525484177956173,22.075983268213978
-8.003843107943629,-10.87778029231008,22.30016948642253
-8.291236826380274,-11.225207981112417,22.57606443444295
-8.584633941853488,-11.562667244351896,22.904669373944127
-8.882437272103328,-11.884456054282426,23.286414498583245
-9.182639150321238,-12.184292769169902,23.720995178058352
-9.482804512206105,-12.455375413501951,24.20719587467109
-9.780061602335689,-12.690485860102761,24.742708862417384
-10.071104028112396,-12.882146081324734,25.323958151810462
-10.352208233433629,-13.022831578878476,25.945942520805296
-10.619270567978113,-13.105243570570345,26.60211487671027
-10.867867868237337,-13.122636338336292,27.284317746299827
-11.093344715247232,-13.069189376641487,27.982795770085698
-11.290929181386657,-12.94040600740507,28.686304835936824
-11.455876863988498,-12.733511754336961,29.3823331640424
-11.583640353023345,-12.447818251670817,30.057441765595733
-11.670058142888092,-12.085013414554606,30.69772029177884
-11.711553670054743,-11.649337753825979,31.289340183651447
-11.705332078431866,-11.147611535288702,31.81917192419874
-11.64956002411755,-10.589088663562116,32.27541955799948
-11.543512888062006,-9.985130209234484,32.64821635825633
-11.387674620179254,-9.348711452761812,32.93012322057439
-11.18377830343751,-8.693797947501281,33.11647767570162
-10.934780267843887,-8.034644447830926,33.205556304687995
-10.64476668584259,-7.385081859716091,33.198534833714795
-10.31879820322994,-6.757859136987735,33.09925464322488
-9.96270429660572,-6.164098749114649,32.91382736909438
-9.582843741856612,-5.612907671194948,32.65012652408569
-9.185850134790446,-5.111164235881239,32.31722382119362
-8.778381544899524,-4.663478883324107,31.924827348733444
-8.366891278741983,-4.272307774840479,31.482770172986733
-7.957432928351833,-3.9381851032298205,31.00058403908732
-7.555508145839632,-3.660033789828318,30.487176900948718
-7.1659607102385,-3.435514598577413,29.950618044131378
-6.792916099072391,-3.2613789299423614,29.39802268722296
-6.439762382159389,-3.133798632453885,28.835520156538532
-6.109166007188838,-3.048655133393219,28.26828601942904
-5.803114919809276,-3.0017785437582876,27.700618234376545
-5.522981282204177,-2.9891342262287877,27.136039404598193
-5.269596576606638,-3.0069592659361613,26.577410557492133
-5.04333284553959,-3.0518543978383614,26.027045640461544
-4.844185000769467,-3.1208385091020863,25.48681950847466
-4.671850351602728,-3.2113732364238,24.9582652231398
-4.5258026400848355,-3.3213648009271277,24.442658841475804
-4.405358856169065,-3.449149392987169,23.941091546020854
-4.309737909850876,-3.593467382098462,23.454530042734937
-4.238110857075634,-3.7534305502066125,22.98386675253962
-4.189642826388732,-3.928485532470545,22.529961573910487
-4.163527096996913,-4.118375749665206,22.093677011031165
-4.159011962263742,-4.323103350250429,21.675908335440425
-4.175421101062411,-4.542892045581482,21.27761024561217
-4.212168195514318,-4.778151205426034,20.899821253431387
-4.2687664965054894,-5.029441164359404,20.543686786010912
-4.344833963290881,-5.2974393530690875,20.210481758813632
-4.4400945022687015,-5.5829065936582,19.901633154502957
-4.554375711407651,-5.886652668802084,19.618742927004178
-4.687603407147095,-6.2095000785572205,19.36361133250383
-4.8397930742881075,-6.552244727203664,19.138260555515203
-5.011038239579663,-6.9156121318272605,18.94495823301722
-5.201495628804422,-7.300207616062405,18.786240165369527
-5.4113668275302205,-7.706458854948623,18.664931120202255
-5.640876030272061,-8.134549087087608,18.584162165280414
-5.890243335953616,-8.584339335684717,18.547382389956624
-6.159652935926726,-9.055278121176627,18.558362177272294
-6.449215454451716,-9.546297461312076,18.621184362651828
-6.758923655137752,-10.055694514227348,18.740218666902773
-7.088600741046712,-10.580999120021813,18.92007375026698
-7.437840578944222,-11.118828848246665,19.165520165379373
-7.805939405874466,-11.664735085842256,19.48137650654695
-8.191818973871245,-12.213046323097364,19.87235034777397
-8.593941708793857,-12.756718206207223,20.342825409982012
-9.010219358535194,-13.287204144951872,20.896587182894333
-9.437917837176862,-13.794365180265878,21.536481442803087
-9.873562571485763,-14.266443099282142,22.264004334597157
-10.312850624265401,-14.690125789410581,23.078829525126487
-10.750578140779918,-15.050737491555633,23.978287870869966
-11.18059407585749,-15.332587421679424,24.956828228147213
-11.595793410439684,-15.51950623030457,26.005503980246488
-11.988164692426173,-15.595588806031584,27.111547069879748
-12.348907103786713,-15.54614211844877,28.258106980346703
-12.668630605252918,-15.35880730603288,29.424241915610754
-12.937648275330915,-15.024787285758647,30.58524794669532
-13.146362176373689,-14.540069126512407,31.713393517105047
-13.28573287138756,-13.906492274454672,32.77908746007027
-13.347808811694271,-13.132490558075208,33.752448612874396
-13.326276986332365,-12.233339809657021,34.60517054027471
-13.21698326866483,-11.230783089943817,35.31249938967974
-13.018363250792728,-10.151983438189188,35.8550857528949
-12.731725269532374,-9.027860006834171,36.22045269700898
-12.361338743262554,-7.8909759534707815,36.40385555736786
-11.914302464283377,-6.773237140995337,36.408394997410774
-11.400195931954574,-5.703703157202192,36.244367062431195
-10.830546654479337,-4.706792127163486,35.927963128174284
-10.21817120174775,-3.8010824605450155,35.47953566880768
-9.576462327627477,-2.998799876205008,34.92169756585867
-8.91869608248523,-2.3059581176161945,34.27751483220293
-8.257422285998327,-1.7230260670229205,33.56899490792767
-7.603982664100787,-1.2459403797193598,32.81598735218515
-6.968178435662645,-0.8672741325567213,32.03552605998126
-6.3580880053520525,-0.5773987345539935,31.241571789044457
-5.780019078272247,-0.36552276010434226,30.445070589115375
-5.238569446455456,-0.22054198597520652,29.654227841773125
-4.736766700407431,-0.1316786918215679,28.87490283032694
-4.2762578995488445,-0.0889197989755037,28.111046484267856
-3.8575240894915104,-0.08328196693007313,27.365127314460384
-3.4800998772353666,-0.10693951404306488,26.638511990920257
-3.1427838409161364,-0.15325126143519255,25.931784478019342
-2.843830582968042,-0.2167182920409681,25.24500014187095
-2.5811193538753345,-0.2928986376467586,24.5778790891552
-2.352297282252477,-0.3782986764131211,23.92994711727097
-2.1548974216685415,-0.47025543299566347,23.300634137137415
-1.9864332228012536,-0.5668193924793042,22.68933974690084
-1.8444718397690587,-0.6666439181721742,22.095474544576483
-1.7266890476093701,-0.768884788287735,21.518484297814847
-1.6309086216772066,-0.8731115621535703,20.957862571020225
-1.555128915724843,-0.9792312730116234,20.41315602799514
-1.497539151453521,-1.087424164681082,19.883965465406934
-1.4565276527762772,-1.1980907177352909,19.369944709052998
-1.4306839592721785,-1.3118089523204632,18.870798806271715
-1.418796458577007,-1.4293008798856135,18.386282442365594
-1.4198469007078676,-1.5514069553320702,17.91619915989393
-1.4330029061702878,-1.6790674194805495,17.46040173187221
-1.457609357501314,-1.8133094947666886,17.018793902600894
-1.4931793712278516,-1.955239487461216,16.591333638094707
-1.539385382851188,-2.1060389452347845,16.178038002651594
-1.5960507390895478,-2.2669641107358403,15.778989784800974
-1.663142076254177,-2.439347993492375,15.394346024684626
-1.7407626679779968,-2.6246044488079288,15.024348639072322
-1.82914684606099,-2.8242336991378574,14.669337395295202
-1.9286555313686768,-3.0398287567394684,14.32976554859585
-2.039772853905756,-3.2730822020701464,14.00621852687579
-2.163103788722195,-3.5257927357731256,13.69943612100786
-2.299372683427288,-3.799870847490511,13.410338715910582
-2.4494224998336103,-4.097342825186525,13.14005817462996
-2.614214532368902,-4.420352155467459,12.889974060168015
-2.7948282946787577,-4.771157127876583,12.661755940413446
-2.9924611779985404,-5.152123141482026,12.457412558876097
-3.208427374346889,-5.565707805299315,12.2793486507824
-3.4441554174421314,-6.014436408560253,12.130430115067417
-3.7011835165539435,-6.500864695391321,12.014058081292609
-3.981151634437681,-7.027525095698493,11.934252084803832
-4.285788980563763,-7.596851630451979,11.895742011910032
-4.616895245552584,-8.211077628402577,11.904067602500081
-4.9763134838375835,-8.872099189706084,11.965682972175754
-5.3658920544244335,-9.581296078105908,12.088061675584616
-5.787432456792581,-10.33930055157957,12.279795075662738
-6.242619266271279,-11.145703788129174,12.550672976922263
-6.732927718457069,-11.998689415499788,12.911730380667025
-7.2595038881613405,-12.894584808780397,13.375237616922396
-7.823011980223246,-13.827324154526469,13.95460291523475
-8.423443197653569,-14.787824009592317,14.664146880638347
-9.059881278847444,-15.763283781928333,15.518698038948708
-9.730221529155532,-16.736442083834756,16.532949158540465
-10.430843584623455,-17.684847112731315,17.720508295338128
-11.15624393743424,-18.580236342611627,19.092581079610262
-11.898643177951978,-19.38816736247336,20.65623843275062
-12.647595596404116,-20.068093673575206,22.41226540695401
-13.389645404121225,-20.574126811168288,24.352661620291897
-14.108093544825932,-20.85675121878794,26.45797875988838
-14.782959312222133,-20.865733505636094,28.694834438720385
-15.391236731563529,-20.55435907821639,31.014116098574597
-15.907548966228815,-19.884905743338443,33.350539686609515
-16.30528464393978,-18.834916965300145,35.62428191117765
-16.558247876075814,-17.403406927973215,37.74526913624843
-16.642763781265554,-15.615727038922756,39.62030206640064
-16.540060107031273,-13.525630344952951,41.16251717410486
-16.238617130823442,-11.213285789308163,42.301860229981564
